postal_code,year,total_reviews,avg_review_stars,kw_aesthetic_count,kw_aesthetic_freq,kw_vibe_count,kw_vibe_freq,kw_vibes_count,kw_vibes_freq,kw_artisan_count,kw_artisan_freq,kw_artisanal_count,kw_artisanal_freq,kw_curated_count,kw_curated_freq,kw_craft_count,kw_craft_freq,kw_trendy_count,kw_trendy_freq,kw_hipster_count,kw_hipster_freq,kw_brunch_count,kw_brunch_freq,kw_organic_count,kw_organic_freq,kw_farm_to_table_count,kw_farm_to_table_freq,kw_locally_sourced_count,kw_locally_sourced_freq,kw_small_batch_count,kw_small_batch_freq,kw_handcrafted_count,kw_handcrafted_freq,kw_minimalist_count,kw_minimalist_freq,kw_instagrammable_count,kw_instagrammable_freq,kw_photogenic_count,kw_photogenic_freq,kw_rustic_count,kw_rustic_freq,kw_industrial_chic_count,kw_industrial_chic_freq,kw_exposed_brick_count,kw_exposed_brick_freq,kw_avocado_toast_count,kw_avocado_toast_freq,kw_matcha_count,kw_matcha_freq,kw_pour_over_count,kw_pour_over_freq,kw_charcuterie_count,kw_charcuterie_freq,kw_fusion_count,kw_fusion_freq,kw_upscale_count,kw_upscale_freq,kw_gentrified_count,kw_gentrified_freq,kw_bougie_count,kw_bougie_freq,kw_boujee_count,kw_boujee_freq,gentrify_language_score,total_food_businesses,avg_stars,avg_price_range,median_price_range,gentrify_biz_count,cat_new_american_count,cat_coffee_tea_count,cat_wine_bars_count,cat_cocktail_bars_count,cat_juice_bars_smoothies_count,cat_acai_bowls_count,cat_tapas_bars_count,cat_vegan_count,cat_gastropubs_count,cat_breakfast_brunch_count,cat_kombucha_count,cat_organic_stores_count,cat_beer_bar_count,cat_bubble_tea_count,gentrify_density,avg_rent,rent_obs_count,rent_yoy_change,rent_abs_change,next_year_avg_rent,next_year_rent_yoy_change,next_year_rent_abs_change,metro
33556,2022,12,3.1666666666666665,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,60,3.6083333333333334,1.4523809523809523,1.0,19,0,8,2,1,2,1,0,0,0,3,1,1,3,0,0.31666666666666665,1836.492767480031,12,0.33148044916722075,6.067501892041491,1856.52831060743,1.0909677120531702,20.035543127399023,Tampa Bay
33558,2022,30,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0011111111111111111,48,3.625,1.7428571428571429,2.0,13,0,2,2,1,3,0,0,0,0,5,0,1,0,0,0.2708333333333333,1995.4165956481868,12,,,2024.4503432727704,1.4550218579871155,29.03374762458361,Tampa Bay
33563,2020,445,3.885393258426966,0,0.0,5,0.011235955056179775,2,0.0044943820224719105,0,0.0,0,0.0,0,0.0,2,0.0044943820224719105,1,0.0022471910112359553,0,0.0,1,0.0022471910112359553,1,0.0022471910112359553,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0022471910112359553,2,0.0044943820224719105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.008988764044943821,1,0.0022471910112359553,0,0.0,0,0.0,0,0.0,0,0.0,0.0014981273408239703,103,3.4757281553398056,1.3846153846153846,1.0,21,0,9,1,2,2,0,0,0,0,7,0,0,2,1,0.20388349514563106,1344.6790670793187,6,,,1530.4614245407356,13.816111368859296,185.78235746141695,Tampa Bay
33563,2021,490,3.5653061224489795,0,0.0,4,0.00816326530612245,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0020408163265306124,1,0.0020408163265306124,0,0.0,1,0.0020408163265306124,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.004081632653061225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.006122448979591836,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0008163265306122449,103,3.4757281553398056,1.3846153846153846,1.0,21,0,9,1,2,2,0,0,0,0,7,0,0,2,1,0.20388349514563106,1530.4614245407356,12,13.816111368859296,185.78235746141695,1758.9927974280008,14.932187719520162,228.5313728872652,Tampa Bay
33563,2022,22,3.3181818181818183,0,0.0,1,0.045454545454545456,0,0.0,0,0.0,0,0.0,0,0.0,1,0.045454545454545456,0,0.0,0,0.0,0,0.0,1,0.045454545454545456,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.045454545454545456,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.006060606060606061,103,3.4757281553398056,1.3846153846153846,1.0,21,0,9,1,2,2,0,0,0,0,7,0,0,2,1,0.20388349514563106,1758.9927974280008,12,14.932187719520162,228.5313728872652,1827.7652116417612,3.9097609901711516,68.77241421376038,Tampa Bay
33569,2015,290,3.703448275862069,0,0.0,2,0.006896551724137931,0,0.0,0,0.0,0,0.0,0,0.0,3,0.010344827586206896,0,0.0,1,0.0034482758620689655,1,0.0034482758620689655,0,0.0,0,0.0,1,0.0034482758620689655,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0009195402298850574,69,3.260869565217391,1.4545454545454546,1.0,22,0,12,0,1,1,0,0,0,0,7,0,1,1,0,0.3188405797101449,1259.8311807741452,12,,,1295.7310323798963,2.8495763681361863,35.89985160575111,Tampa Bay
33569,2016,296,3.2871621621621623,0,0.0,2,0.006756756756756757,0,0.0,0,0.0,0,0.0,0,0.0,6,0.02027027027027027,0,0.0,1,0.0033783783783783786,1,0.0033783783783783786,1,0.0033783783783783786,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0033783783783783786,0,0.0,1,0.0033783783783783786,0,0.0,0,0.0,0,0.0,0,0.0,0.001463963963963964,69,3.260869565217391,1.4545454545454546,1.0,22,0,12,0,1,1,0,0,0,0,7,0,1,1,0,0.3188405797101449,1295.7310323798963,12,2.8495763681361863,35.89985160575111,1349.3240349494138,4.136120941016763,53.593002569517466,Tampa Bay
33569,2017,216,3.1666666666666665,0,0.0,4,0.018518518518518517,0,0.0,0,0.0,0,0.0,0,0.0,4,0.018518518518518517,1,0.004629629629629629,1,0.004629629629629629,0,0.0,1,0.004629629629629629,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.004629629629629629,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.004629629629629629,1,0.004629629629629629,0,0.0,0,0.0,0,0.0,0.0021604938271604936,69,3.260869565217391,1.4545454545454546,1.0,22,0,12,0,1,1,0,0,0,0,7,0,1,1,0,0.3188405797101449,1349.3240349494138,12,4.136120941016763,53.593002569517466,1395.2795580286202,3.4058181644210705,45.95552307920639,Tampa Bay
33569,2018,407,3.732186732186732,0,0.0,6,0.014742014742014743,2,0.004914004914004914,0,0.0,0,0.0,0,0.0,7,0.0171990171990172,1,0.002457002457002457,0,0.0,7,0.0171990171990172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002457002457002457,0,0.0,0,0.0,1,0.002457002457002457,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002457002457002457,0,0.0,0,0.0,0,0.0,0.0021294021294021295,69,3.260869565217391,1.4545454545454546,1.0,22,0,12,0,1,1,0,0,0,0,7,0,1,1,0,0.3188405797101449,1395.2795580286202,12,3.4058181644210705,45.95552307920639,1452.0165263668132,4.066351292235382,56.73696833819304,Tampa Bay
33569,2019,456,3.611842105263158,1,0.0021929824561403508,5,0.010964912280701754,1,0.0021929824561403508,0,0.0,0,0.0,0,0.0,3,0.006578947368421052,0,0.0,0,0.0,14,0.03070175438596491,1,0.0021929824561403508,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0021929824561403508,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0021929824561403508,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.001973684210526316,69,3.260869565217391,1.4545454545454546,1.0,22,0,12,0,1,1,0,0,0,0,7,0,1,1,0,0.3188405797101449,1452.0165263668132,12,4.066351292235382,56.73696833819304,1530.5142217163382,5.406115834365832,78.49769534952497,Tampa Bay
33569,2020,425,3.7341176470588233,0,0.0,10,0.023529411764705882,1,0.002352941176470588,1,0.002352941176470588,1,0.002352941176470588,0,0.0,2,0.004705882352941176,1,0.002352941176470588,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.011764705882352941,0,0.0,0,0.0,0,0.0,0,0.0,0.0016470588235294116,69,3.260869565217391,1.4545454545454546,1.0,22,0,12,0,1,1,0,0,0,0,7,0,1,1,0,0.3188405797101449,1530.5142217163382,12,5.406115834365832,78.49769534952497,1778.4424993708835,16.199018221243012,247.92827765454535,Tampa Bay
33569,2021,584,3.4571917808219177,1,0.0017123287671232876,15,0.025684931506849314,5,0.008561643835616438,0,0.0,0,0.0,0,0.0,3,0.005136986301369863,0,0.0,0,0.0,5,0.008561643835616438,0,0.0,0,0.0,2,0.003424657534246575,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0017123287671232876,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.005136986301369863,0,0.0,0,0.0,0,0.0,0,0.0,0.001997716894977169,69,3.260869565217391,1.4545454545454546,1.0,22,0,12,0,1,1,0,0,0,0,7,0,1,1,0,0.3188405797101449,1778.4424993708835,12,16.199018221243012,247.92827765454535,2071.7671478348843,16.493344517338237,293.3246484640008,Tampa Bay
33569,2022,23,3.739130434782609,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,69,3.260869565217391,1.4545454545454546,1.0,22,0,12,0,1,1,0,0,0,0,7,0,1,1,0,0.3188405797101449,2071.7671478348843,12,16.493344517338237,293.3246484640008,2176.5116577682065,5.055805139239999,104.7445099333222,Tampa Bay
33570,2015,347,3.76657060518732,1,0.002881844380403458,1,0.002881844380403458,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.01729106628242075,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.005763688760806916,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0009606147934678195,53,3.641509433962264,1.3488372093023255,1.0,11,0,3,1,2,0,0,0,0,0,6,0,0,0,0,0.20754716981132076,1196.2136652332144,12,,,1247.3758120750924,4.277007388299925,51.162146841877984,Tampa Bay
33570,2016,382,3.8481675392670156,0,0.0,2,0.005235602094240838,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002617801047120419,0,0.0,0,0.0,4,0.010471204188481676,1,0.002617801047120419,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002617801047120419,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.005235602094240838,0,0.0,0,0.0,0,0.0,0.0009598603839441537,53,3.641509433962264,1.3488372093023255,1.0,11,0,3,1,2,0,0,0,0,0,6,0,0,0,0,0.20754716981132076,1247.3758120750924,12,4.277007388299925,51.162146841877984,1277.5807083517118,2.4214752269704043,30.204896276619365,Tampa Bay
33570,2017,356,3.9353932584269664,1,0.0028089887640449437,6,0.016853932584269662,1,0.0028089887640449437,0,0.0,0,0.0,0,0.0,3,0.008426966292134831,1,0.0028089887640449437,0,0.0,4,0.011235955056179775,1,0.0028089887640449437,0,0.0,0,0.0,0,0.0,1,0.0028089887640449437,0,0.0,0,0.0,0,0.0,2,0.0056179775280898875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0018726591760299626,53,3.641509433962264,1.3488372093023255,1.0,11,0,3,1,2,0,0,0,0,0,6,0,0,0,0,0.20754716981132076,1277.5807083517118,12,2.4214752269704043,30.204896276619365,1324.7474508422322,3.69187967399518,47.16674249052039,Tampa Bay
33570,2018,403,3.86848635235732,0,0.0,0,0.0,0,0.0,1,0.0024813895781637717,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.007444168734491315,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0024813895781637717,0,0.0,0,0.0,1,0.0024813895781637717,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0004962779156327542,53,3.641509433962264,1.3488372093023255,1.0,11,0,3,1,2,0,0,0,0,0,6,0,0,0,0,0.20754716981132076,1324.7474508422322,12,3.69187967399518,47.16674249052039,1390.469015246141,4.961063662521115,65.72156440390881,Tampa Bay
33570,2019,399,3.711779448621554,0,0.0,2,0.005012531328320802,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.010025062656641603,1,0.002506265664160401,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.005012531328320802,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0007518796992481202,53,3.641509433962264,1.3488372093023255,1.0,11,0,3,1,2,0,0,0,0,0,6,0,0,0,0,0.20754716981132076,1390.469015246141,12,4.961063662521115,65.72156440390881,1470.830713430857,5.779467021815687,80.36169818471603,Tampa Bay
33570,2020,266,3.6165413533834587,0,0.0,1,0.0037593984962406013,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0037593984962406013,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.007518796992481203,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0005012531328320802,53,3.641509433962264,1.3488372093023255,1.0,11,0,3,1,2,0,0,0,0,0,6,0,0,0,0,0.20754716981132076,1470.830713430857,12,5.779467021815687,80.36169818471603,1719.60314402485,16.91373645670662,248.77243059399302,Tampa Bay
33570,2021,392,3.7448979591836733,0,0.0,4,0.01020408163265306,0,0.0,0,0.0,0,0.0,1,0.002551020408163265,1,0.002551020408163265,0,0.0,0,0.0,2,0.00510204081632653,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002551020408163265,1,0.002551020408163265,0,0.0,0,0.0,0,0.0,0.0008503401360544216,53,3.641509433962264,1.3488372093023255,1.0,11,0,3,1,2,0,0,0,0,0,6,0,0,0,0,0.20754716981132076,1719.60314402485,12,16.91373645670662,248.77243059399302,2012.8565495981954,17.05355137272926,293.2534055733454,Tampa Bay
33570,2022,21,4.333333333333333,0,0.0,2,0.09523809523809523,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0031746031746031746,53,3.641509433962264,1.3488372093023255,1.0,11,0,3,1,2,0,0,0,0,0,6,0,0,0,0,0.20754716981132076,2012.8565495981954,12,17.05355137272926,293.2534055733454,2108.4430828141076,4.748800068986192,95.58653321591214,Tampa Bay
33572,2015,237,3.742616033755274,1,0.004219409282700422,1,0.004219409282700422,0,0.0,0,0.0,0,0.0,0,0.0,3,0.012658227848101266,0,0.0,0,0.0,3,0.012658227848101266,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.008438818565400843,1,0.004219409282700422,0,0.0,0,0.0,0,0.0,0.0015471167369901545,57,3.4649122807017543,1.5909090909090908,2.0,14,0,6,0,1,0,0,0,0,1,7,0,0,1,0,0.24561403508771928,1082.2045003960618,12,,,1138.3235734057375,5.18562554389097,56.11907300967573,Tampa Bay
33572,2016,383,3.8172323759791125,0,0.0,6,0.015665796344647518,0,0.0,0,0.0,0,0.0,1,0.0026109660574412533,9,0.02349869451697128,0,0.0,0,0.0,9,0.02349869451697128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0026109660574412533,4,0.010443864229765013,0,0.0,0,0.0,0,0.0,0.002610966057441253,57,3.4649122807017543,1.5909090909090908,2.0,14,0,6,0,1,0,0,0,0,1,7,0,0,1,0,0.24561403508771928,1138.3235734057375,12,5.18562554389097,56.11907300967573,1178.4393999973354,3.524114542543977,40.11582659159785,Tampa Bay
33572,2017,356,3.792134831460674,0,0.0,3,0.008426966292134831,1,0.0028089887640449437,0,0.0,0,0.0,0,0.0,7,0.019662921348314606,0,0.0,0,0.0,4,0.011235955056179775,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0056179775280898875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.011235955056179775,0,0.0,0,0.0,0,0.0,0.001966292134831461,57,3.4649122807017543,1.5909090909090908,2.0,14,0,6,0,1,0,0,0,0,1,7,0,0,1,0,0.24561403508771928,1178.4393999973354,12,3.524114542543977,40.11582659159785,1252.0224042205402,6.2441059101869145,73.58300422320485,Tampa Bay
33572,2018,404,3.6633663366336635,0,0.0,2,0.0049504950495049506,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0024752475247524753,0,0.0,0,0.0,4,0.009900990099009901,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.007425742574257425,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0024752475247524753,2,0.0049504950495049506,0,0.0,0,0.0,0,0.0,0.0010726072607260726,57,3.4649122807017543,1.5909090909090908,2.0,14,0,6,0,1,0,0,0,0,1,7,0,0,1,0,0.24561403508771928,1252.0224042205402,12,6.2441059101869145,73.58300422320485,1324.1346225515979,5.759658779904342,72.11221833105765,Tampa Bay
33572,2019,499,3.9278557114228456,0,0.0,8,0.01603206412825651,0,0.0,0,0.0,0,0.0,0,0.0,2,0.004008016032064128,0,0.0,0,0.0,8,0.01603206412825651,1,0.002004008016032064,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002004008016032064,2,0.004008016032064128,0,0.0,0,0.0,0,0.0,0,0.0,0.0014696058784235135,57,3.4649122807017543,1.5909090909090908,2.0,14,0,6,0,1,0,0,0,0,1,7,0,0,1,0,0.24561403508771928,1324.1346225515979,12,5.759658779904342,72.11221833105765,1390.0054041649798,4.974628749337384,65.87078161338195,Tampa Bay
33572,2020,401,3.880299251870324,0,0.0,2,0.004987531172069825,1,0.0024937655860349127,0,0.0,0,0.0,1,0.0024937655860349127,1,0.0024937655860349127,0,0.0,0,0.0,1,0.0024937655860349127,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.00997506234413965,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0008312551953449709,57,3.4649122807017543,1.5909090909090908,2.0,14,0,6,0,1,0,0,0,0,1,7,0,0,1,0,0.24561403508771928,1390.0054041649798,12,4.974628749337384,65.87078161338195,1638.1641586965052,17.85307839724566,248.15875453152535,Tampa Bay
33572,2021,498,3.6586345381526106,0,0.0,16,0.0321285140562249,7,0.014056224899598393,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.006024096385542169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002008032128514056,0,0.0,0,0.0,1,0.002008032128514056,0,0.0,0,0.0,0,0.0,2,0.004016064257028112,0,0.0,0,0.0,0,0.0,0,0.0,0.002008032128514056,57,3.4649122807017543,1.5909090909090908,2.0,14,0,6,0,1,0,0,0,0,1,7,0,0,1,0,0.24561403508771928,1638.1641586965052,12,17.85307839724566,248.15875453152535,1886.4276877308878,15.154984786868187,248.2635290343826,Tampa Bay
33572,2022,28,3.2142857142857144,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03571428571428571,0,0.0,0,0.0,0,0.0,0.0011904761904761904,57,3.4649122807017543,1.5909090909090908,2.0,14,0,6,0,1,0,0,0,0,1,7,0,0,1,0,0.24561403508771928,1886.4276877308878,12,15.154984786868187,248.2635290343826,1994.3137108037538,5.719064863951284,107.88602307286601,Tampa Bay
33573,2021,235,3.25531914893617,0,0.0,1,0.00425531914893617,1,0.00425531914893617,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00425531914893617,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00425531914893617,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0005673758865248227,36,2.9444444444444446,1.5625,1.5,10,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0.2777777777777778,1778.9268003230318,4,,,1942.4226367311228,9.190700616709035,163.495836408091,Tampa Bay
33573,2022,11,3.909090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,36,2.9444444444444446,1.5625,1.5,10,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0.2777777777777778,1942.4226367311228,12,9.190700616709035,163.495836408091,2046.7548388978842,5.37124105711313,104.33220216676136,Tampa Bay
33578,2015,997,3.8405215646940825,2,0.0020060180541624875,5,0.0050150451354062184,0,0.0,0,0.0,0,0.0,0,0.0,8,0.00802407221664995,1,0.0010030090270812437,1,0.0010030090270812437,25,0.025075225677031094,4,0.004012036108324975,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0020060180541624875,1,0.0010030090270812437,0,0.0,0,0.0,0,0.0,0.0016382480775660316,180,3.4027777777777777,1.4814814814814814,1.0,48,0,22,1,3,3,1,0,1,1,21,0,2,2,3,0.26666666666666666,1184.2912507370095,12,,,1228.1016410136087,3.699291897101764,43.810390276599264,Tampa Bay
33578,2016,1192,3.696308724832215,4,0.003355704697986577,9,0.007550335570469799,1,0.0008389261744966443,0,0.0,0,0.0,0,0.0,13,0.010906040268456376,5,0.0041946308724832215,0,0.0,55,0.04614093959731544,7,0.00587248322147651,1,0.0008389261744966443,1,0.0008389261744966443,0,0.0,0,0.0,1,0.0008389261744966443,0,0.0,0,0.0,10,0.008389261744966443,0,0.0,0,0.0,1,0.0008389261744966443,0,0.0,0,0.0,3,0.0025167785234899327,3,0.0025167785234899327,4,0.003355704697986577,0,0.0,0,0.0,0,0.0,0.0032997762863534673,180,3.4027777777777777,1.4814814814814814,1.0,48,0,22,1,3,3,1,0,1,1,21,0,2,2,3,0.26666666666666666,1228.1016410136087,12,3.699291897101764,43.810390276599264,1283.290407376744,4.4938272631559695,55.1887663631353,Tampa Bay
33578,2017,1378,3.8642960812772134,2,0.001451378809869376,13,0.009433962264150943,1,0.000725689404934688,2,0.001451378809869376,2,0.001451378809869376,0,0.0,10,0.00725689404934688,4,0.002902757619738752,3,0.0021770682148040637,45,0.03265602322206096,8,0.005805515239477504,4,0.002902757619738752,5,0.00362844702467344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.00362844702467344,0,0.0,0,0.0,3,0.0021770682148040637,0,0.0,0,0.0,1,0.000725689404934688,3,0.0021770682148040637,1,0.000725689404934688,0,0.0,0,0.0,0,0.0,0.0027092404450895016,180,3.4027777777777777,1.4814814814814814,1.0,48,0,22,1,3,3,1,0,1,1,21,0,2,2,3,0.26666666666666666,1283.290407376744,12,4.4938272631559695,55.1887663631353,1322.573244701984,3.0611027012615644,39.28283732524005,Tampa Bay
33578,2018,1692,3.693853427895981,2,0.001182033096926714,19,0.011229314420803783,3,0.0017730496453900709,1,0.000591016548463357,0,0.0,0,0.0,19,0.011229314420803783,9,0.005319148936170213,5,0.002955082742316785,60,0.03546099290780142,4,0.002364066193853428,2,0.001182033096926714,2,0.001182033096926714,1,0.000591016548463357,0,0.0,1,0.000591016548463357,0,0.0,0,0.0,3,0.0017730496453900709,0,0.0,0,0.0,7,0.004137115839243499,7,0.004137115839243499,0,0.0,2,0.001182033096926714,7,0.004137115839243499,5,0.002955082742316785,1,0.000591016548463357,0,0.0,0,0.0,0.0031520882584712387,180,3.4027777777777777,1.4814814814814814,1.0,48,0,22,1,3,3,1,0,1,1,21,0,2,2,3,0.26666666666666666,1322.573244701984,12,3.0611027012615644,39.28283732524005,1368.8629777018994,3.4999750059472756,46.28973299991526,Tampa Bay
33578,2019,1951,3.687339825730395,4,0.0020502306509482316,21,0.010763710917478216,3,0.0015376729882111738,2,0.0010251153254741158,0,0.0,0,0.0,2,0.0010251153254741158,4,0.0020502306509482316,0,0.0,35,0.017939518195797026,3,0.0015376729882111738,1,0.0005125576627370579,3,0.0015376729882111738,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.0035879036391594054,0,0.0,1,0.0005125576627370579,4,0.0020502306509482316,2,0.0010251153254741158,0,0.0,1,0.0005125576627370579,6,0.0030753459764223477,0,0.0,0,0.0,1,0.0005125576627370579,1,0.0005125576627370579,0.0017256107978814278,180,3.4027777777777777,1.4814814814814814,1.0,48,0,22,1,3,3,1,0,1,1,21,0,2,2,3,0.26666666666666666,1368.8629777018994,12,3.4999750059472756,46.28973299991526,1433.6137809242225,4.730261850680573,64.75080322232316,Tampa Bay
